Granularity,Start date,End date,Business ID,Business name,Store ID,Store name,Merchant supplied store ID,Channel,Fulfillment type,Is DashPass,Customer type,Currency,Total orders/deliveries (including cancelled),Total cancelled orders/deliveries,Gross sales,AOV
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,6,0,129.32,21.55
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,31,0,698.81,22.54
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,4,0,111.20,27.80
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,7,0,109.06,15.58
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,6,0,158.48,26.41
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,36,0,850.45,23.62
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,16,0,310.16,19.39
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,5,0,116.33,23.27
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,11,0,334.68,30.43
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,unknown,USD,1,1,7.78,7.78
Day of 2025-11-22,2025-11-22,2025-11-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,15,0,251.62,16.77
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,39,0,1031.59,26.45
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,7,0,187.44,26.78
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,1,0,30.52,30.52
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,9,0,182.27,20.25
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,21,0,479.75,22.85
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,58,0,1318.52,22.73
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,unknown,USD,1,1,3.99,3.99
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,12,0,198.96,16.58
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,3,0,71.98,23.99
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,22,0,344.35,15.65
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,7,0,97.14,13.88
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,16,0,370.54,23.16
Day of 2025-11-23,2025-11-23,2025-11-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,5,0,107.34,21.47
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,8,0,157.13,19.64
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,3,0,33.43,11.14
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,14,0,203.47,14.53
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,9,0,108.33,12.04
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,2,0,61.03,30.52
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,2,0,29.84,14.92
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,6,0,119.17,19.86
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,2,0,30.36,15.18
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,2,0,48.19,24.10
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,29,0,807.26,27.84
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,23,0,529.02,23.00
Day of 2025-11-24,2025-11-24,2025-11-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,1,0,18.98,18.98
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,4,0,72.37,18.09
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,25,0,650.39,26.02
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,17,0,358.14,21.07
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,4,0,77.45,19.36
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,5,0,62.59,12.52
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,3,0,63.42,21.14
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,2,0,25.03,12.52
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,13,0,226.90,17.45
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,unknown,USD,1,1,10.29,10.29
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,14,0,327.45,23.39
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,4,0,102.13,25.53
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,2,0,17.98,8.99
Day of 2025-11-25,2025-11-25,2025-11-25,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,9,0,177.09,19.68
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,4,0,103.35,25.84
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,28,0,652.94,23.32
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,6,0,74.70,12.45
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,7,0,139.87,19.98
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,6,0,95.03,15.84
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,14,0,258.60,18.47
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,4,0,67.68,16.92
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,24,0,439.84,18.33
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,1,0,18.06,18.06
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,7,0,125.36,17.91
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,12,2,244.06,20.34
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,13,0,179.95,13.84
Day of 2025-11-26,2025-11-26,2025-11-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,unknown,USD,1,1,13.49,13.49
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,26,0,535.07,20.58
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,2,0,35.84,17.92
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,14,0,257.68,18.41
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,9,0,168.89,18.77
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,30,0,690.27,23.01
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,7,0,154.64,22.09
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,5,0,92.26,18.45
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,9,0,242.93,26.99
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,97.00,24.25
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,11,0,157.90,14.35
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,28,0,625.10,22.33
Day of 2025-11-27,2025-11-27,2025-11-27,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,20,0,509.05,25.45
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,81.92,20.48
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,12,0,220.09,18.34
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,5,0,98.91,19.78
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,54,0,1456.77,26.98
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,24,0,546.13,22.76
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,8,0,103.59,12.95
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,3,0,79.54,26.51
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,3,0,54.89,18.30
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,13,0,376.08,28.93
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,4,0,79.40,19.85
Day of 2025-11-28,2025-11-28,2025-11-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,1,0,21.55,21.55
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,14,1,259.09,18.51
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,40,2,896.60,22.42
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,1,0,39.21,39.21
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,3,0,89.08,29.69
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,21,0,533.49,25.40
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,3,0,43.02,14.34
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,unknown,USD,1,1,14.76,14.76
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,5,0,120.40,24.08
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,8,0,154.64,19.33
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,2,0,67.30,33.65
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,7,0,136.14,19.45
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,14,1,302.81,21.63
Day of 2025-11-29,2025-11-29,2025-11-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,16,0,288.43,18.03
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,9,0,143.89,15.99
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,37,0,987.60,26.69
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,7,0,169.45,24.21
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,15,0,246.57,16.44
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,5,0,117.25,23.45
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,13,0,351.59,27.05
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,3,0,70.38,23.46
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,17,0,367.43,21.61
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,1,0,23.57,23.57
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,32,0,723.56,22.61
Day of 2025-11-30,2025-11-30,2025-11-30,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,8,0,190.45,23.81
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,2,0,56.62,28.31
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,8,0,188.12,23.52
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,4,0,128.77,32.19
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,7,0,168.23,24.03
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,10,0,256.71,25.67
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,6,0,127.08,21.18
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,29,1,772.02,26.62
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,9,0,228.73,25.41
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,4,0,61.60,15.40
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,33,0,705.81,21.39
Day of 2025-12-01,2025-12-01,2025-12-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,8,0,113.62,14.20
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,repeat,USD,49,0,1066.91,21.77
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,new,USD,2,0,45.32,22.66
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,repeat,USD,11,0,244.82,22.26
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,12,0,206.01,17.17
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,7,0,202.70,28.96
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,5,0,129.43,25.89
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,16,0,249.59,15.60
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,unknown,USD,1,1,5.28,5.28
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,5,0,87.13,17.43
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,new,USD,2,0,34.14,17.07
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,repeat,USD,43,0,1023.62,23.81
Day of 2025-12-02,2025-12-02,2025-12-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,false,repeat,USD,4,0,130.52,32.63
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,new,USD,7,0,259.30,37.04
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,unknown,USD,1,1,25.18,25.18
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,false,repeat,USD,17,0,279.60,16.45
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,unknown,USD,1,1,40.16,40.16
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),574,Marketplace,dasher,true,new,USD,5,0,139.55,27.91
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,false,repeat,USD,15,0,243.20,16.21
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,Marketplace,dasher,true,new,USD,10,0,190.22,19.02
Day of 2025-12-03,2025-12-03,2025-12-03,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,Marketplace,dasher,true,new,USD,4,0,86.72,21.68
