Start date,End date,Business ID,Business name,Store ID,Store name,Channel,Item name,Popular item,Currency,Gross sales,Discounts,Total sold,Total item errors,Total error charges
2025-01-03,2026-05-13,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,20 pc. Chicken McNuggets® & Basket of Fries,0,USD,993.69,63.23,61,3,22.44
2025-01-01,2026-05-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,"Bacon, Egg & Cheese McGriddles® Meal",0,USD,985.84,70.72,99,4,35.18
2025-01-01,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Strawberry Shake,0,USD,978.68,98.20,207,19,64.36
2025-01-04,2026-05-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Sausage McMuffin® Meal,0,USD,964.85,58.59,116,6,12.56
2025-01-02,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,4 pc. Chicken McNuggets®,0,USD,957.39,67.22,341,10,24.06
2025-01-09,2026-05-30,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Sausage Egg Biscuit,0,USD,947.54,67.12,171,2,3.47
2025-01-07,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Double Quarter Pounder® with Cheese Deluxe,0,USD,941.81,73.22,99,3,27.70
2025-01-01,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Sprite®,0,USD,923.17,74.92,443,10,18.00
2025-01-02,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Root Beer,0,USD,907.72,99.78,428,6,7.30
2025-01-06,2026-05-29,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Egg Cheese Biscuit Meal,0,USD,906.76,107.38,103,3,18.90
2025-01-03,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy McCrispy™,0,USD,901.19,96.25,119,7,39.80
2026-03-31,2026-04-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,The HUNTR⁄X Meal,0,USD,900.03,99.61,67,5,35.99
2025-07-10,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Spicy Snack Wrap®,0,USD,896.85,98.06,234,5,19.37
2025-01-04,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Southern Style Sweet Tea,0,USD,882.14,79.60,316,13,28.48
2025-07-10,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,2 Spicy Snack Wrap® Meal,0,USD,881.18,82.20,74,7,51.04
2026-03-31,2026-05-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,The HUNTR⁄X Meal,0,USD,880.64,94.99,66,3,16.64
2025-07-10,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Ranch Snack Wrap®,0,USD,880.26,86.56,226,4,20.38
2025-01-01,2026-05-27,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hamburger,0,USD,875.18,57.05,316,3,7.00
2025-01-10,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Egg Cheese Biscuit,0,USD,870.42,73.23,176,2,10.87
2025-01-06,2026-05-26,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Steak & Egg McMuffin®,0,USD,868.87,76.30,171,10,47.51
2025-01-03,2026-05-29,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Iced Caramel Coffee,0,USD,860.89,74.50,202,7,18.34
2025-01-01,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,M&M® McFlurry®,0,USD,858.66,115.27,212,22,82.38
2025-01-01,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced Caramel Coffee,0,USD,854.22,63.84,212,6,14.54
2026-03-31,2026-05-12,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,The HUNTR⁄X Meal,0,USD,853.15,103.44,65,6,28.85
2026-02-26,2026-05-28,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,BIG ARCH™,0,USD,851.25,89.42,78,6,32.63
2025-01-14,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Plain Sundae,0,USD,847.65,70.88,225,35,119.76
2025-01-05,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Fanta® Orange,0,USD,845.11,92.42,399,3,7.33
2025-01-15,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Egg McMuffin®,0,USD,836.52,90.06,174,5,28.31
2025-01-15,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Double Filet-O-Fish®,0,USD,828.95,79.02,106,5,25.58
2025-01-01,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Mango Pineapple Smoothie,0,USD,821.10,65.39,183,7,28.16
2025-04-29,2026-05-21,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,4 Piece McCrispy™ Strips Meal,0,USD,819.76,51.13,64,4,39.67
2025-01-02,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,1 Cookie,0,USD,819.72,88.66,468,11,18.53
2025-01-10,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Diet Coke®,0,USD,817.17,67.82,393,7,11.44
2025-07-11,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Spicy Snack Wrap®,0,USD,814.94,83.49,211,4,9.63
2025-01-03,2026-05-26,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Double Quarter Pounder® with Cheese,0,USD,812.53,55.63,96,2,18.16
2025-01-18,2026-05-15,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,McCrispy™,0,USD,811.45,172.69,108,3,19.02
2025-01-02,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Bacon Egg Cheese Bagel,0,USD,804.95,56.45,130,7,40.77
2025-01-01,2026-05-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Chicken McGriddles® Meal,0,USD,786.48,56.85,89,3,17.66
2025-01-05,2026-05-23,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Bacon Egg Cheese Biscuit Meal,0,USD,774.28,38.72,86,5,27.60
2025-07-11,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Ranch Snack Wrap®,0,USD,773.88,83.81,201,3,16.26
2025-02-04,2026-04-08,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Shamrock Shake®,0,USD,773.18,82.76,152,20,109.89
2025-01-01,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hi-C® Orange,0,USD,767.09,63.56,371,5,9.08
2025-01-18,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Diet Coke®,0,USD,752.73,75.54,347,7,24.35
2025-01-02,2026-05-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Deluxe Spicy McCrispy™,0,USD,752.23,40.44,93,2,16.05
2025-01-01,2026-05-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Diet Coke®,0,USD,748.39,66.17,351,4,9.14
2025-05-02,2026-05-24,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,3 Piece McCrispy™ Strips Meal,0,USD,745.55,29.22,65,2,5.38
2025-01-25,2026-05-30,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Family Breakfast Meal,0,USD,744.90,72.23,37,2,21.22
2026-01-28,2026-03-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Bacon Hot Honey McCrispy™ Meal,0,USD,719.62,78.96,51,5,19.61
2025-02-03,2026-05-08,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Deluxe Spicy McCrispy™,0,USD,716.71,70.82,88,1,14.35
2025-01-03,2025-07-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Krispy Kreme® Original Glazed® Doughnut,0,USD,713.83,22.97,247,4,9.83
2025-01-01,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Strawberry Banana Smoothie,0,USD,712.18,78.20,176,5,9.27
2025-01-06,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Sausage Egg Biscuit,0,USD,707.06,67.86,127,1,4.29
2025-01-03,2026-04-11,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Iced French Vanilla Coffee,0,USD,699.22,35.03,182,4,9.95
2025-01-02,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,4 pc. Chicken McNuggets®,0,USD,698.71,18.37,249,7,15.02
2025-01-02,2026-05-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Frozen Fanta® Blue Raspberry,0,USD,696.79,66.58,227,16,44.88
2025-01-09,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Egg McMuffin® Meal,0,USD,686.24,44.63,72,5,33.02
2025-04-02,2025-04-13,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,A Minecraft Movie 10 Piece McNuggets® Meal,0,USD,680.73,10.97,47,2,23.93
2025-01-10,2026-05-25,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Iced Caramel Coffee,0,USD,678.41,48.17,176,4,6.85
2025-12-02,2025-12-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,The Grinch™ Big Mac® Meal,0,USD,676.54,72.50,45,4,42.31
2025-01-01,2025-12-16,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,McRib®,0,USD,675.98,113.10,107,5,26.67
2025-01-15,2026-05-28,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Deluxe McCrispy™,0,USD,675.67,44.13,83,3,16.95
2025-07-10,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,2 Spicy Snack Wrap® Meal,0,USD,667.64,32.41,54,3,15.98
2025-04-01,2025-04-28,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,A Minecraft Movie 10 Piece McNuggets® Meal,0,USD,662.94,12.17,46,3,18.72
2025-01-01,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Dr Pepper®,0,USD,660.98,57.19,312,3,2.78
2025-07-11,2026-05-29,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,2 Mix & Match Snack Wrap® Meal,0,USD,655.53,73.41,55,1,10.09
2025-03-06,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Hot 'N Spicy McChicken®,0,USD,654.75,28.85,203,5,15.85
2025-01-01,2025-02-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Double Cheeseburger,1,USD,644.76,28.31,159,3,7.75
2025-01-02,2026-05-31,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Hot Fudge Sundae,0,USD,643.36,38.96,172,24,82.67
2025-01-02,2026-06-02,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hot Fudge Sundae,0,USD,635.79,69.19,164,22,78.80
2025-01-05,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Frozen Fanta® Blue Raspberry,0,USD,634.02,45.50,202,17,49.12
2026-02-28,2026-05-31,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,BIG ARCH™,0,USD,629.06,96.55,57,1,4.50
2025-02-07,2026-05-25,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Family Breakfast Meal,0,USD,627.84,42.12,31,1,4.42
2025-01-02,2026-06-01,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Apple Pie,0,USD,624.56,60.46,214,8,21.19
2025-01-10,2026-05-23,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Egg McMuffin® Meal,0,USD,624.33,32.04,67,2,12.71
2025-04-30,2026-05-22,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,3 Piece McCrispy™ Strips,0,USD,619.00,37.13,100,1,6.62
2025-01-02,2026-06-02,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Creamy Ranch Sauce,0,USD,618.93,64.07,1587,35,19.70
2025-01-12,2026-05-31,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Chicken McGriddles® Meal,0,USD,618.34,48.83,68,0,9.80
2025-01-04,2026-05-24,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Deluxe McCrispy™,0,USD,614.38,51.76,75,3,34.25
2025-02-06,2026-04-07,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,Shamrock Shake®,0,USD,601.54,28.99,122,15,74.15
2025-01-19,2026-05-16,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,"Steak, Egg & Cheese McMuffin® Meal",0,USD,597.39,45.79,61,3,17.88
2025-01-10,2026-06-01,5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),Marketplace,Hamburger,0,USD,597.16,65.76,220,3,5.57
2025-01-01,2026-06-02,5579,McDonald's,655827,McDonald's (574-S BND-S MICHIGAN),Marketplace,OREO® McFlurry®,0,USD,585.76,57.45,158,11,26.06
2025-01-13,2026-06-01,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,Sausage,0,USD,585.55,47.12,245,3,12.15
2025-12-02,2025-12-06,5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),Marketplace,The Grinch™ 10 pc. Chicken McNuggets® Meal,0,USD,576.50,76.84,40,1,3.13
