Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Commission,Payment processing fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Marketing fees (for historical reference only) | (all discounts and fees),Marketing fee tax (for historical reference only) | (taxes on any applicable marketing fees),Ad fee (for historical reference only),Ad fee tax (for historical reference only),Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,DoorDash funded subtotal discount amount | (for historical reference only),Merchant funded subtotal discount amount | (for historical reference only),Payout ID,Payout status
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-02-10,USD,Marketplace,8443.99,0.00,-1115.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-602.11,0.00,0.00,0.00,-293.81,204.78,6636.94,7829.50,-548.08,81.92,563.50,460489921,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-02-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.75,38.75,0.00,0.00,0.00,0.00,460489921,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-02-03,USD,Marketplace,7750.75,0.00,-1004.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-625.39,0.00,0.00,0.00,-285.65,117.98,5953.36,7100.27,-497.04,85.77,603.61,458823280,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-02-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.81,33.81,0.00,0.00,0.00,0.00,458823280,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-27,USD,Marketplace,6762.77,0.00,-876.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-590.05,0.00,0.00,0.00,-254.08,94.77,5136.79,6141.35,-429.89,63.18,574.21,457172227,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,95.47,95.47,0.00,0.00,0.00,0.00,457172227,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-20,USD,Marketplace,7039.43,0.00,-901.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-662.94,0.00,0.00,0.00,-169.43,108.68,5414.71,6298.70,-440.89,106.58,644.13,455536123,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.83,29.83,0.00,0.00,0.00,0.00,455536123,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-13,USD,Marketplace,5965.24,0.00,-770.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-563.01,0.00,0.00,0.00,-144.30,36.97,4524.79,5362.96,-375.42,83.94,546.18,453877855,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.97,39.97,0.00,0.00,0.00,0.00,453877855,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-06,USD,Marketplace,7994.12,0.00,-1037.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-731.95,0.00,0.00,0.00,-234.37,48.46,6038.35,7239.09,-506.77,68.84,714.13,452246369,PAID
5579,McDonald's,655822,McDonald's (493-S BND-N MICHIGAN),493,2025-01-06,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.92,31.92,0.00,0.00,0.00,0.00,452246369,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-06-01,USD,Marketplace,7141.69,0.00,-885.02,0.00,-77.22,-586.95,-44.68,0.00,44.68,0.00,-664.17,0.00,0.00,0.00,-138.84,104.45,5558.11,6519.03,-456.22,52.43,586.95,582950714,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-06-01,USD,Storefront,44.12,0.00,0.00,-3.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.02,44.12,-3.09,0.00,0.00,582950714,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-06-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.72,34.72,0.00,0.00,0.00,0.00,582950714,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-25,USD,Marketplace,6927.33,0.00,-859.47,0.00,-80.19,-577.06,-34.24,0.00,34.24,0.00,-657.25,0.00,0.00,0.00,-154.23,35.00,5291.38,6319.02,-442.35,60.73,577.06,581082183,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-25,USD,Storefront,16.08,0.00,0.00,-1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.91,16.08,-1.13,0.00,0.00,581082183,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-25,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.31,31.31,0.00,0.00,0.00,0.00,581082183,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-18,USD,Marketplace,6262.94,0.00,-782.36,0.00,-60.39,-482.04,-37.93,0.00,37.93,0.00,-542.43,0.00,0.00,0.00,-115.09,58.03,4881.09,5742.97,-401.94,37.93,482.04,579220943,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-18,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.99,40.99,0.00,0.00,0.00,0.00,579220943,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-11,USD,Marketplace,8126.93,0.00,-1011.12,0.00,-71.13,-587.07,-75.25,0.00,75.25,0.00,-658.20,0.00,0.00,0.00,-111.52,114.36,6460.45,7467.60,-522.72,104.59,587.07,577345141,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-11,USD,Storefront,70.98,0.00,0.00,-3.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.92,70.98,-4.97,0.00,0.00,577345141,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-11,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.20,38.20,0.00,0.00,0.00,0.00,577345141,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-04,USD,Marketplace,7640.18,0.00,-951.84,0.00,-43.56,-590.19,-35.52,0.00,35.52,0.00,-633.75,0.00,0.00,0.00,-225.32,34.85,5864.12,7014.47,-491.04,44.07,590.19,575487377,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-05-04,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.16,36.16,0.00,0.00,0.00,0.00,575487377,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-27,USD,Marketplace,7232.99,0.00,-887.36,0.00,-42.81,-620.32,-44.40,0.00,44.40,0.00,-639.13,0.00,-24.00,0.00,-136.58,32.32,5578.24,6568.27,-459.77,44.40,620.32,573613753,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.70,34.70,0.00,0.00,0.00,0.00,573613753,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-20,USD,Marketplace,6923.14,0.00,-849.22,0.00,-424.56,-623.25,-13.35,0.00,13.35,0.00,-666.81,0.00,-381.00,0.00,-141.14,73.59,4958.56,6289.53,-440.32,13.35,623.25,571725001,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-20,USD,Storefront,16.99,0.00,0.00,-1.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.83,16.99,-1.19,0.00,0.00,571725001,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-20,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.53,42.53,0.00,0.00,0.00,0.00,571725001,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-13,USD,Marketplace,8505.10,0.00,-990.22,0.00,-445.26,-1130.91,-39.72,0.00,39.72,0.00,-1204.17,0.00,-372.00,0.00,-219.52,72.48,5791.67,7337.46,-513.56,39.72,1130.91,569848694,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-13,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.30,52.30,0.00,0.00,0.00,0.00,569848694,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-06,USD,Marketplace,10460.74,0.00,-1081.01,0.00,-630.48,-2551.57,-31.50,0.00,31.50,0.00,-2801.05,0.00,-381.00,0.00,-253.39,101.14,6045.43,7877.67,-551.37,31.50,2551.57,567967874,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-04-06,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.49,51.49,0.00,0.00,0.00,0.00,567967874,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-30,USD,Marketplace,10285.71,0.00,-1137.92,0.00,-748.44,-2411.88,-36.54,0.00,36.54,0.00,-2665.32,0.00,-495.00,0.00,-286.54,68.29,5769.22,7837.35,-548.40,36.54,2421.88,566076582,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-30,USD,Storefront,12.19,0.00,0.00,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.22,12.19,-0.85,0.00,0.00,566076582,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-30,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,0.00,0.00,87.49,111.49,0.00,0.00,0.00,0.00,566076582,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-23,USD,Marketplace,11015.85,0.00,-1181.22,0.00,-793.43,-2820.13,-55.01,0.00,55.01,0.00,-3082.48,0.00,-531.08,0.00,-229.47,97.21,6088.81,8143.70,-570.05,55.01,2820.13,564188560,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.31,62.31,0.00,0.00,0.00,0.00,564188560,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-16,USD,Marketplace,12436.95,0.00,-1350.00,0.00,-737.26,-3054.19,-34.59,-10.29,34.59,10.29,-3335.35,0.00,-456.10,0.00,-358.86,104.05,7040.69,9354.15,-654.71,44.88,3054.19,562308389,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-16,USD,Storefront,25.16,0.00,0.00,-1.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.66,25.16,-1.76,0.00,0.00,562308389,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.29,59.29,0.00,0.00,0.00,0.00,562308389,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-09,USD,Marketplace,11857.98,0.00,-1296.51,0.00,-725.97,-2878.44,-79.58,-50.53,79.58,50.53,-3178.41,0.00,-426.00,0.00,-272.57,102.38,6786.87,8902.95,-623.08,130.11,2878.44,560452979,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.25,65.25,0.00,0.00,0.00,0.00,560452979,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-02,USD,Marketplace,13050.49,0.00,-1441.67,0.00,-569.94,-3092.10,-49.39,0.00,49.39,0.00,-3395.04,0.00,-267.00,0.00,-474.92,53.63,7525.49,9911.99,-693.71,49.39,3092.10,558591995,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-03-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.02,55.02,0.00,0.00,0.00,0.00,558591995,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-23,USD,Marketplace,11003.11,0.00,-1220.56,0.00,-639.39,-2553.39,-96.54,0.00,96.54,0.00,-2811.78,0.00,-381.00,0.00,-116.33,30.85,6504.29,8353.18,-584.59,96.54,2553.39,556747621,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-23,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.21,51.21,0.00,0.00,0.00,0.00,556747621,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-16,USD,Marketplace,10242.44,0.00,-1146.88,0.00,-722.89,-2329.95,-21.73,0.00,21.73,0.00,-2581.41,0.00,-471.43,0.00,-207.45,34.33,5869.60,7890.76,-552.22,21.73,2329.95,554886061,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-16,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.77,54.77,0.00,0.00,0.00,0.00,554886061,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-09,USD,Marketplace,10819.16,0.00,-1187.31,0.00,-715.60,-2617.53,-64.48,0.00,64.48,0.00,-2878.89,0.00,-454.24,0.00,-199.92,198.75,6297.55,8152.77,-570.55,64.48,2685.05,553059488,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-09,USD,Storefront,135.04,0.00,0.00,-6.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.11,135.04,-9.45,0.00,0.00,553059488,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-09,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.07,63.07,0.00,0.00,0.00,0.00,553059488,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-02,USD,Marketplace,12543.52,0.00,-1357.06,0.00,-620.67,-3078.61,-64.47,0.00,64.47,0.00,-3408.28,0.00,-291.00,0.00,-468.16,58.43,7077.45,9427.41,-659.68,64.47,3348.31,551202358,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-02,USD,Storefront,71.27,0.00,0.00,-3.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.58,71.27,-4.99,0.00,0.00,551202358,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-02-02,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.89,49.89,0.00,0.00,0.00,0.00,551202358,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-26,USD,Marketplace,9977.81,0.00,-1084.55,0.00,-621.34,-2474.73,-51.85,0.00,51.85,0.00,-2739.06,0.00,-357.01,0.00,-195.41,85.58,5687.36,7454.22,-521.65,51.85,2474.73,549408370,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-26,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48.70,48.70,0.00,0.00,0.00,0.00,549408370,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-19,USD,Marketplace,9740.98,0.00,-1023.83,0.00,-638.31,-2636.36,-5.00,0.00,5.00,0.00,-2902.67,0.00,-372.00,0.00,-271.40,40.00,5211.08,7099.62,-496.88,5.00,2636.36,547580232,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-19,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,49.81,49.81,0.00,0.00,0.00,0.00,547580232,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-12,USD,Marketplace,9962.71,0.00,-1088.57,0.00,-724.74,-2466.20,-71.87,0.00,71.87,0.00,-2729.54,0.00,-461.40,0.00,-184.70,171.67,5670.17,7437.92,-520.59,71.87,2466.20,544936842,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-12,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.22,58.22,0.00,0.00,0.00,0.00,544936842,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-05,USD,Marketplace,11644.64,0.00,-1222.58,0.00,-700.61,-2929.87,-17.00,0.00,17.00,0.00,-3176.38,0.00,-454.10,0.00,-273.44,94.97,6613.11,8697.77,-608.71,17.00,2929.87,543039790,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2026-01-05,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.22,42.22,0.00,0.00,0.00,0.00,543039790,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-29,USD,Marketplace,8425.15,0.00,-844.31,0.00,-562.46,-2166.93,-32.67,0.00,32.67,0.00,-2362.95,0.00,-366.44,0.00,-195.20,143.85,4800.10,6231.53,-436.03,32.67,2178.91,541240412,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-29,USD,Storefront,17.85,0.00,0.00,-1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.59,17.85,-1.25,0.00,0.00,541240412,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-29,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.87,46.87,0.00,0.00,0.00,0.00,541240412,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-22,USD,Marketplace,9335.58,0.00,-952.77,0.00,-582.60,-2221.06,-56.37,0.00,56.37,0.00,-2458.66,0.00,-345.00,0.00,-394.05,0.00,5185.10,7058.15,-494.01,56.37,2319.54,539428566,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-22,USD,Storefront,38.01,0.00,0.00,-3.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.83,38.01,-2.65,0.00,0.00,539428566,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-22,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.55,47.55,0.00,0.00,0.00,0.00,539428566,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-15,USD,Marketplace,9509.43,0.00,-942.56,0.00,-708.69,-2502.57,-35.03,0.00,41.03,0.00,-2731.26,0.00,-480.00,0.00,-193.66,103.90,5271.85,6971.83,-487.86,35.03,2543.73,537603085,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-15,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,51.40,51.40,0.00,0.00,0.00,0.00,537603085,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-08,USD,Marketplace,10280.34,0.00,-1035.59,0.00,-605.17,-2622.20,-31.93,-9.99,46.93,9.99,-2846.36,0.00,-381.01,0.00,-235.32,69.10,5866.16,7632.19,-534.14,41.92,2622.20,535790966,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-08,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.45,40.45,0.00,0.00,0.00,0.00,535790966,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-01,USD,Marketplace,8080.34,0.00,-815.23,0.00,-496.17,-1979.79,-26.99,0.00,38.99,0.00,-2160.96,0.00,-315.00,0.00,-121.31,134.51,4814.35,6076.55,-425.26,26.99,1979.79,534019641,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-01,USD,Storefront,10.29,0.00,0.00,-0.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.38,10.29,-0.72,0.00,0.00,534019641,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-12-01,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.40,42.40,0.00,0.00,0.00,0.00,534019641,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-24,USD,Marketplace,8466.74,0.00,-876.61,0.00,-476.16,-1904.12,-21.52,-6.63,45.52,6.63,-2086.28,0.00,-294.00,0.00,-247.78,25.63,5011.70,6544.09,-458.00,28.15,1916.10,532255946,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-24,USD,Storefront,13.07,0.00,0.00,-1.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.01,13.07,-0.91,0.00,0.00,532255946,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-24,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.91,42.91,0.00,0.00,0.00,0.00,532255946,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-17,USD,Marketplace,8555.09,0.00,-894.62,0.00,-556.14,-1863.31,-56.02,-7.74,56.02,7.74,-2047.45,0.00,-372.00,0.00,-191.62,0.00,5049.40,6651.73,-464.69,63.76,1863.31,530470422,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-17,USD,Storefront,26.67,0.00,0.00,-1.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.11,26.67,-1.87,0.00,0.00,530470422,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-17,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.55,39.55,0.00,0.00,0.00,0.00,530470422,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-10,USD,Marketplace,7820.33,0.00,-812.33,0.00,-617.19,-1711.69,-81.72,0.00,81.72,0.00,-1890.88,0.00,-438.00,0.00,-142.88,190.58,4726.82,6026.92,-421.82,81.72,1711.69,528677097,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-10,USD,Storefront,89.91,0.00,0.00,-5.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.52,89.91,-6.29,0.00,0.00,528677097,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-10,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.82,41.82,0.00,0.00,0.00,0.00,528677097,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-03,USD,Marketplace,8333.45,0.00,-866.15,0.00,-516.98,-1817.89,-58.65,0.00,58.65,0.00,-1999.06,0.00,-335.81,0.00,-191.32,33.34,4974.45,6456.91,-451.92,58.65,1817.89,526869018,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-03,USD,Storefront,30.65,0.00,0.00,-2.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.39,30.65,-2.14,0.00,0.00,526869018,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-11-03,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.05,40.05,0.00,0.00,0.00,0.00,526869018,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-27,USD,Marketplace,8009.12,0.00,-841.46,0.00,-316.04,-1699.80,-75.09,0.00,75.09,0.00,-1870.08,0.00,-145.76,0.00,-166.10,45.05,5030.77,6237.22,-436.62,75.09,1699.80,525084415,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-27,USD,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.94,37.94,0.00,0.00,0.00,0.00,525084415,PAID
5579,McDonald's,655825,McDonald's (3206-S BEND-WESTERN),3206,2025-10-20,USD,Marketplace,7569.58,0.00,-787.72,0.00,-176.22,-1638.92,-42.28,0.00,42.28,0.00,-1815.14,0.00,0.00,0.00,-170.75,13.97,4809.94,5894.36,-412.61,42.28,1657.90,523330000,PAID
