Date,Is self serve campaign,Campaign ID,Campaign name,Campaign start date,Campaign end date,Store ID,Store name,Currency,Impressions,Clicks,Orders,Sales,Marketing fees | (including any applicable taxes),DoorDash marketing credit,Third-party contribution,Average order value,Average CPA,ROAS,New customers acquired,Existing customers acquired,Total customers acquired
2026-01-04,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-04,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,639,51,25,645.35,75.35,0.0,0.0,25.81,3.01,8.56,0,25,25
2026-01-05,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,526,57,23,518.12,73.59,0.0,0.0,22.53,3.2,7.04,1,20,23
2026-01-05,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,8,1,1,34.15,3.0,0.0,0.0,34.15,3.0,11.38,0,1,1
2026-01-06,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,522,41,20,498.02,60.81,0.0,0.0,24.9,3.04,8.19,0,19,20
2026-01-06,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-07,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,473,41,19,342.25,57.0,0.0,0.0,18.01,3.0,6.0,0,19,19
2026-01-07,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,15,3,2,42.36,6.0,0.0,0.0,21.18,3.0,7.06,1,1,2
2026-01-08,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,497,41,20,486.82,60.0,0.0,0.0,24.34,3.0,8.11,1,17,19
2026-01-08,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-09,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,810,66,32,713.72,96.0,0.0,0.0,22.3,3.0,7.43,1,29,32
2026-01-09,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-10,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,760,65,26,698.35,78.0,0.0,0.0,26.86,3.0,8.95,1,23,25
2026-01-10,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,30,5,1,45.93,3.0,0.0,0.0,45.93,3.0,15.31,0,0,1
2026-01-11,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,244,35,15,298.06,45.0,0.0,0.0,19.87,3.0,6.62,0,14,15
2026-01-11,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,20,2,1,20.58,3.0,0.0,0.0,20.58,3.0,6.86,1,0,1
2026-01-12,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,374,27,13,234.3,39.0,0.0,0.0,18.02,3.0,6.01,1,12,13
2026-01-12,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,9,2,1,32.56,3.0,0.0,0.0,32.56,3.0,10.85,0,1,1
2026-01-13,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,577,53,28,596.39,84.0,0.0,0.0,21.3,3.0,7.1,1,27,28
2026-01-13,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,11,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-14,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-14,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,475,50,22,587.35,66.0,0.0,0.0,26.7,3.0,8.9,1,19,21
2026-01-15,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,16,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-15,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,594,58,26,572.17,78.0,0.0,0.0,22.01,3.0,7.34,0,23,26
2026-01-16,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-16,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,239,30,15,316.33,45.0,0.0,0.0,21.09,3.0,7.03,0,15,15
2026-01-17,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-17,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,355,47,15,278.86,45.0,0.0,0.0,18.59,3.0,6.2,1,14,15
2026-01-18,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,96,16,7,148.5,21.0,0.0,0.0,21.21,3.0,7.07,0,7,7
2026-01-18,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,18,1,1,42.24,3.0,0.0,0.0,42.24,3.0,14.08,0,0,1
2026-01-19,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,13,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-19,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,263,25,14,268.39,42.01,0.0,0.0,19.17,3.0,6.39,2,11,14
2026-01-20,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,337,34,17,401.11,51.0,0.0,0.0,23.59,3.0,7.86,1,14,17
2026-01-20,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,16,1,1,10.89,3.0,0.0,0.0,10.89,3.0,3.63,1,0,1
2026-01-21,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-21,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,415,42,19,454.01,57.0,0.0,0.0,23.9,3.0,7.97,0,18,19
2026-01-22,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-22,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,517,47,18,375.13,54.0,0.0,0.0,20.84,3.0,6.95,3,15,18
2026-01-23,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,208,27,17,418.03,51.0,0.0,0.0,24.59,3.0,8.2,0,17,17
2026-01-23,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-24,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-24,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,165,24,17,340.85,51.0,0.0,0.0,20.05,3.0,6.68,0,16,17
2026-01-25,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-25,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,223,18,12,253.69,36.0,0.0,0.0,21.14,3.0,7.05,0,12,12
2026-01-26,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-26,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,297,36,18,475.0,54.0,0.0,0.0,26.39,3.0,8.8,0,15,17
2026-01-27,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,176,21,10,239.67,30.0,0.0,0.0,23.97,3.0,7.99,0,10,10
2026-01-27,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-28,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,210,33,17,394.63,51.0,0.0,0.0,23.21,3.0,7.74,3,14,17
2026-01-28,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,14,2,1,23.78,3.0,0.0,0.0,23.78,3.0,7.93,0,1,1
2026-01-29,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,300,33,20,457.73,60.0,0.0,0.0,22.89,3.0,7.63,0,20,20
2026-01-29,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,20,2,1,17.96,3.0,0.0,0.0,17.96,3.0,5.99,0,0,1
2026-01-30,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,89,15,10,214.28,30.0,0.0,0.0,21.43,3.0,7.14,0,9,10
2026-01-30,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-31,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-01-31,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,64,5,4,92.21,12.0,0.0,0.0,23.05,3.0,7.68,0,3,4
2026-02-01,false,3f01e6ae-2dbc-4786-bb64-c21338141daf,McDonald's Ad Campaign (AACM) 1/1-1/31/26,2026-01-01,2026-02-01,655825,McDonald's (3206-S BEND-WESTERN),USD,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-01,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,229,28,14,364.64,42.0,0.0,0.0,26.05,3.0,8.68,2,11,14
2026-02-01,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,18,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-02,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,17,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-02,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,337,42,23,496.19,71.66,0.0,0.0,21.57,3.12,6.92,0,23,23
2026-02-03,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,304,33,21,476.2,64.41,0.0,0.0,22.68,3.07,7.39,0,19,21
2026-02-03,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-04,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,356,35,18,393.51,54.5,0.0,0.0,21.86,3.03,7.22,1,17,18
2026-02-04,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,15,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-05,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,12,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-05,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,448,40,27,613.44,81.1,0.0,0.0,22.72,3.0,7.56,1,22,26
2026-02-06,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,13,1,1,20.58,3.0,0.0,0.0,20.58,3.0,6.86,1,0,1
2026-02-06,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,438,48,22,505.72,66.0,0.0,0.0,22.99,3.0,7.66,0,21,22
2026-02-07,false,1fc2136d-1791-4d61-b6da-eaa0b61252eb,McDonald's's Ad Campaign (2/7/26),2026-02-07,2026-02-08,655825,McDonald's (3206-S BEND-WESTERN),USD,54,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-07,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,23,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-07,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,419,43,17,469.77,51.0,0.0,0.0,27.63,3.0,9.21,0,16,17
2026-02-08,false,1fc2136d-1791-4d61-b6da-eaa0b61252eb,McDonald's's Ad Campaign (2/7/26),2026-02-07,2026-02-08,655825,McDonald's (3206-S BEND-WESTERN),USD,27,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-08,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-08,false,b86a0447-f04c-48d3-b73e-fec332c075b5,McDonald's's Ad Campaign (2/8/26),2026-02-08,2026-02-09,655825,McDonald's (3206-S BEND-WESTERN),USD,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-08,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,914,65,30,688.63,90.0,0.0,0.0,22.95,3.0,7.65,0,28,30
2026-02-09,false,b86a0447-f04c-48d3-b73e-fec332c075b5,McDonald's's Ad Campaign (2/8/26),2026-02-08,2026-02-09,655825,McDonald's (3206-S BEND-WESTERN),USD,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-09,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-09,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,509,51,24,603.65,72.0,0.0,0.0,25.15,3.0,8.38,1,22,24
2026-02-10,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-10,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,624,56,32,599.01,96.0,0.0,0.0,18.72,3.0,6.24,0,31,32
2026-02-11,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,380,46,21,440.81,63.0,0.0,0.0,20.99,3.0,7.0,1,19,21
2026-02-11,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-12,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,6,1,1,22.46,3.0,0.0,0.0,22.46,3.0,7.49,1,0,1
2026-02-12,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,315,40,19,305.28,57.0,0.0,0.0,16.07,3.0,5.36,0,19,19
2026-02-13,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,455,49,28,599.45,84.0,0.0,0.0,21.41,3.0,7.14,0,28,28
2026-02-13,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-14,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,537,43,21,420.1,63.0,0.0,0.0,20.0,3.0,6.67,2,18,20
2026-02-14,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-15,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-15,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,142,19,7,149.11,21.0,0.0,0.0,21.3,3.0,7.1,0,7,7
2026-02-16,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,488,48,20,414.47,60.0,0.0,0.0,20.72,3.0,6.91,0,18,19
2026-02-16,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-17,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-17,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,495,43,20,386.61,60.0,0.0,0.0,19.33,3.0,6.44,0,20,20
2026-02-18,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,545,54,21,421.82,63.0,0.0,0.0,20.09,3.0,6.7,0,20,21
2026-02-18,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-19,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-19,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,462,47,24,628.29,72.0,0.0,0.0,26.18,3.0,8.73,0,22,23
2026-02-20,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,252,32,15,336.87,45.0,0.0,0.0,22.46,3.0,7.49,0,14,14
2026-02-20,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,20,2,1,16.47,3.0,0.0,0.0,16.47,3.0,5.49,0,0,1
2026-02-21,false,fd8bb973-2fb3-4bc6-b454-180bf9f6c726,McDonald's Ad Campaign (AACM) 2/1-2/28/26,2026-02-01,2026-03-01,655825,McDonald's (3206-S BEND-WESTERN),USD,14,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
2026-02-21,false,ec2751a1-19ef-428d-8e45-8edbc08d70f5,McDonald's's Ad Campaign (2/21-2/22/26),2026-02-21,2026-02-23,655825,McDonald's (3206-S BEND-WESTERN),USD,34,2,1,39.75,3.0,0.0,0.0,39.75,3.0,13.25,0,0,1
2026-02-21,true,881d59ca-8143-43be-ad69-cd1244872998,TODC - Ads Campaign,2025-10-24,None,655825,McDonald's (3206-S BEND-WESTERN),USD,207,37,18,440.98,54.0,0.0,0.0,24.5,3.0,8.17,0,16,17
